timestamp,Tout_C,Tin_C,SolarGain_W,InternalGain_W,HeatingLoad_W,CoolingLoad_W,HVACLoad_W,BaseElectric_W,HVACElectric_W,TotalElectric_W,COP,EER,HeatingLoad_kW,CoolingLoad_kW,HVACLoad_kW,BaseElectric_kW,HVACElectric_kW,TotalElectric_kW
2025-12-06 20:00:00,8.820246,21.0,0.0,2549.0,5327.415163239533,0.0,5327.415163239533,2249.0,1291.5255798722976,3540.5255798722974,4.124901005651234,5.634875214686882,5.327415163239533,0.0,5.327415163239533,2.249,1.2915255798722975,3.5405255798722974
2025-12-06 21:00:00,9.040245,21.0,0.0,2549.0,5185.14599593964,0.0,5185.14599593964,2249.0,1234.2776162539978,3483.2776162539976,4.200956031007376,5.590684468059969,5.1851459959396395,0.0,5.1851459959396395,2.249,1.234277616253998,3.483277616253998
2025-12-06 22:00:00,9.320246,21.0,0.0,2549.0,5004.074676919386,0.0,5004.074676919386,2249.0,1162.440591221708,3411.440591221708,4.304800361160975,5.534989032936851,5.004074676919386,0.0,5.004074676919386,2.249,1.162440591221708,3.411440591221708
2025-12-06 23:00:00,9.370245,21.0,0.0,2549.0,4971.741274968343,0.0,4971.741274968343,2249.0,1149.7415621142845,3398.7415621142845,4.3242250596087874,5.5251078503837725,4.971741274968343,0.0,4.971741274968343,2.249,1.1497415621142846,3.3987415621142847
2025-12-07 00:00:00,9.320246,21.0,0.0,764.6999999999999,6788.374676919386,0.0,6788.374676919386,674.6999999999999,1576.9313574134267,2251.6313574134265,4.304800361160975,5.534989032936851,6.788374676919386,0.0,6.788374676919386,0.6747,1.5769313574134267,2.2516313574134266
2025-12-07 01:00:00,9.650246,21.0,0.0,764.6999999999999,6574.969955948088,0.0,6574.969955948088,674.6999999999999,1481.4255633644323,2156.1255633644323,4.438272241647985,5.470129177656302,6.574969955948088,0.0,6.574969955948088,0.6747,1.4814255633644322,2.1561255633644323
2025-12-07 02:00:00,9.480246,21.0,0.0,764.6999999999999,6684.905721296938,0.0,6684.905721296938,674.6999999999999,1530.446094399343,2205.146094399343,4.367945885686732,5.503436784779529,6.684905721296938,0.0,6.684905721296938,0.6747,1.5304460943993432,2.205146094399343
2025-12-07 03:00:00,9.470245,21.0,0.0,764.6999999999999,6691.373177704313,0.0,6691.373177704313,674.6999999999999,1533.3421169192172,2208.0421169192173,4.363914030580849,5.505403193193452,6.691373177704313,0.0,6.691373177704313,0.6747,1.5333421169192172,2.2080421169192173
2025-12-07 04:00:00,9.380245,21.0,0.0,764.6999999999999,6749.57446524194,0.0,6749.57446524194,674.6999999999999,1559.4618711391706,2234.1618711391707,4.328143310301935,5.5231339006112,6.74957446524194,0.0,6.74957446524194,0.6747,1.5594618711391706,2.234161871139171
2025-12-07 05:00:00,9.480246,21.0,0.0,764.6999999999999,6684.905721296938,0.0,6684.905721296938,674.6999999999999,1530.446094399343,2205.146094399343,4.367945885686732,5.503436784779529,6.684905721296938,0.0,6.684905721296938,0.6747,1.5304460943993432,2.205146094399343
2025-12-07 06:00:00,9.360246,21.0,0.0,764.6999999999999,6762.507438013773,0.0,6762.507438013773,674.6999999999999,1565.2799009171536,2239.9799009171534,4.320318323931316,5.527082377759216,6.762507438013773,0.0,6.762507438013773,0.6747,1.5652799009171536,2.2399799009171533
2025-12-07 07:00:00,9.3102455,21.0,0.0,764.6999999999999,6794.841809986274,0.0,6794.841809986274,674.6999999999999,1579.8474174263226,2254.5474174263227,4.300948139064928,5.536967735866111,6.7948418099862735,0.0,6.7948418099862735,0.6747,1.5798474174263226,2.2545474174263225
2025-12-07 08:00:00,9.570246,21.0,73.8,2549.0,4768.604433759311,0.0,4768.604433759311,2249.0,1082.6046329449691,3331.604632944969,4.404751548852561,5.485775611526835,4.768604433759311,0.0,4.768604433759311,2.249,1.0826046329449692,3.3316046329449693
2025-12-07 09:00:00,10.010245,21.0,324.71999999999997,2549.0,4233.145452478553,0.0,4233.145452478553,2249.0,920.4475302488945,3169.4475302488945,4.5990078884060726,5.400327211805083,4.233145452478553,0.0,4.233145452478553,2.249,0.9204475302488945,3.1694475302488945
2025-12-07 10:00:00,10.360246,21.0,649.4399999999999,2549.0,3682.086465373478,0.0,3682.086465373478,2249.0,771.590731953949,3020.590731953949,4.772071919590186,5.333407903617554,3.682086465373478,0.0,3.682086465373478,2.249,0.771590731953949,3.0205907319539493
2025-12-07 11:00:00,10.580245,21.0,782.28,2549.0,3406.977298073585,0.0,3406.977298073585,2249.0,696.7063874049709,2945.706387404971,4.890119223341108,5.291816398813757,3.4069772980735853,0.0,3.4069772980735853,2.249,0.6967063874049709,2.9457063874049707
2025-12-07 12:00:00,10.720245,21.0,1003.68,2549.0,3095.041961903943,0.0,3095.041961903943,2249.0,622.842742328632,2871.842742328632,4.969218956188621,5.265537128701949,3.095041961903943,0.0,3.095041961903943,2.249,0.622842742328632,2.871842742328632
2025-12-07 13:00:00,10.650246,21.0,546.1199999999999,2549.0,3597.8689833077924,0.0,3597.8689833077924,2249.0,729.8985820533144,2978.8985820533144,4.92927246575332,5.278658338393041,3.5978689833077926,0.0,3.5978689833077926,2.249,0.7298985820533144,2.9788985820533145
2025-12-07 14:00:00,10.580245,21.0,324.71999999999997,2549.0,3864.5372980735847,0.0,3864.5372980735847,2249.0,790.2746582593935,3039.2746582593936,4.890119223341108,5.291816398813757,3.864537298073585,0.0,3.864537298073585,2.249,0.7902746582593935,3.0392746582593935
2025-12-07 15:00:00,10.8102455,21.0,118.07999999999998,2549.0,3922.44035102583,0.0,3922.44035102583,2249.0,781.086948051392,3030.086948051392,5.021771725684694,5.248720131252462,3.9224403510258297,0.0,3.9224403510258297,2.249,0.781086948051392,3.030086948051392
2025-12-07 16:00:00,11.040245,21.0,14.759999999999998,2549.0,3877.024050659048,0.0,3877.024050659048,2249.0,751.0143967149655,3000.0143967149656,5.162383128229838,5.206015803341563,3.877024050659048,0.0,3.877024050659048,2.249,0.7510143967149655,3.0000143967149655
2025-12-07 17:00:00,11.430245,21.0,0.0,2549.0,3639.578471329334,0.0,3639.578471329334,2249.0,671.1501504635969,2920.150150463597,5.422897497400985,5.134491067477734,3.639578471329334,0.0,3.639578471329334,2.249,0.6711501504635969,2.920150150463597
2025-12-07 18:00:00,11.880245,21.0,0.0,2549.0,3348.5720336412005,0.0,3348.5720336412005,2249.0,581.2116614741201,2830.21166147412,5.761364156301093,5.053333142983194,3.3485720336412004,0.0,3.3485720336412004,2.249,0.5812116614741201,2.8302116614741197
2025-12-07 19:00:00,12.190246,21.0,0.0,2549.0,3148.1002854417357,0.0,3148.1002854417357,2249.0,522.8959256308863,2771.8959256308863,6.020510260514037,4.998267615097185,3.1481002854417355,0.0,3.1481002854417355,2.249,0.5228959256308863,2.7718959256308864
2025-12-07 20:00:00,12.480246,21.0,0.0,2549.0,2960.5628033760504,0.0,2960.5628033760504,2249.0,471.14067054536906,2720.140670545369,6.283819225262489,4.947370475980143,2.9605628033760505,0.0,2.9605628033760505,2.249,0.47114067054536907,2.7201406705453692
2025-12-07 21:00:00,12.550245,21.0,0.0,2549.0,2915.2957819722023,0.0,2915.2957819722023,2249.0,459.06094389313296,2708.060943893133,6.350563733975305,4.935173615136227,2.9152957819722025,0.0,2.9152957819722025,2.249,0.45906094389313296,2.7080609438931327
2025-12-07 22:00:00,12.650246,21.0,0.0,2549.0,2850.627038027201,0.0,2850.627038027201,2249.0,442.08487689010957,2691.0848768901096,6.44814420723962,4.9178084827465165,2.8506270380272007,0.0,2.8506270380272007,2.249,0.44208487689010956,2.6910848768901094
2025-12-07 23:00:00,12.600245,21.0,0.0,2549.0,2882.9617333401875,0.0,2882.9617333401875,2249.0,450.5315710547024,2699.5315710547025,6.399022662476511,4.926482415665367,2.8829617333401876,0.0,2.8829617333401876,2.249,0.4505315710547024,2.6995315710547025
2025-12-08 00:00:00,12.8102455,21.0,0.0,509.80000000000007,4786.358405745238,0.0,4786.358405745238,449.80000000000007,736.3628316531135,1186.1628316531137,6.5,4.890169385547598,4.786358405745238,0.0,4.786358405745238,0.4498000000000001,0.7363628316531136,1.1861628316531136
2025-12-08 01:00:00,12.750245,21.0,0.0,509.80000000000007,4825.159587444143,0.0,4825.159587444143,449.80000000000007,742.3322442221759,1192.1322442221758,6.5,4.9005133363707865,4.825159587444142,0.0,4.825159587444142,0.4498000000000001,0.7423322442221758,1.1921322442221758
2025-12-08 02:00:00,12.730246,21.0,0.0,509.80000000000007,4838.092560215977,0.0,4838.092560215977,449.80000000000007,744.3219323409195,1194.1219323409196,6.5,4.903966667928527,4.838092560215977,0.0,4.838092560215977,0.4498000000000001,0.7443219323409195,1.1941219323409196
2025-12-08 03:00:00,12.610246,21.0,0.0,509.80000000000007,4915.694276932812,0.0,4915.694276932812,449.80000000000007,767.0232237483242,1216.8232237483244,6.408794577184471,4.9247460959338145,4.915694276932812,0.0,4.915694276932812,0.4498000000000001,0.7670232237483242,1.2168232237483243
2025-12-08 04:00:00,12.650246,21.0,0.0,509.80000000000007,4889.827038027201,0.0,4889.827038027201,449.80000000000007,758.3309058964861,1208.1309058964862,6.44814420723962,4.9178084827465165,4.8898270380272,0.0,4.8898270380272,0.4498000000000001,0.7583309058964861,1.2081309058964862
2025-12-08 05:00:00,12.800245,21.0,0.0,509.80000000000007,4792.825538812128,0.0,4792.825538812128,449.80000000000007,737.3577752018658,1187.157775201866,6.5,4.891891716311926,4.792825538812128,0.0,4.792825538812128,0.4498000000000001,0.7373577752018659,1.1871577752018658
2025-12-08 06:00:00,12.680245,21.0,0.0,2549.0,2831.2272555289646,0.0,2831.2272555289646,2249.0,437.0569753853903,2686.05697538539,6.4779363217631545,4.912612758926231,2.831227255528965,0.0,2.831227255528965,2.249,0.4370569753853903,2.68605697538539
2025-12-08 07:00:00,12.5602455,21.0,0.0,2549.0,2908.8286489053125,0.0,2908.8286489053125,2249.0,457.3483658284273,2706.348365828427,6.360203438436576,4.933433891649456,2.9088286489053123,0.0,2.9088286489053123,2.249,0.4573483658284273,2.7063483658284273
2025-12-08 08:00:00,12.8102455,21.0,73.8,2549.0,2673.358405745238,0.0,2673.358405745238,2249.0,411.2859085761905,2660.2859085761906,6.5,4.890169385547598,2.673358405745238,0.0,2.673358405745238,2.249,0.41128590857619046,2.6602859085761907
2025-12-08 09:00:00,13.390245,21.0,501.84,2549.0,1870.2437649543535,0.0,1870.2437649543535,2249.0,287.7298099929775,2536.7298099929776,6.5,4.791456438755937,1.8702437649543535,0.0,1.8702437649543535,2.249,0.2877298099929775,2.536729809992978
2025-12-08 10:00:00,13.960245,21.0,693.72,509.80000000000007,3348.955610549385,0.0,3348.955610549385,449.80000000000007,515.2239400845208,965.0239400845209,6.5,4.6966698402405305,3.348955610549385,0.0,3.348955610549385,0.4498000000000001,0.5152239400845208,0.9650239400845209
